benchmark,sample_id,case_type,actual_label,predicted_label,method,level_pct,mask_area_px,target_area_px,control_area_px,control_n_draws,n_components,largest_component_area_frac,n_junction_seeds,n_corner_seeds,geometry_fraction,narrow_gap_fraction,thin_line_fraction,boundary_proximity_mean,junction_recall,junction_density_per_kpx,corner_recall,corner_density_per_kpx,local_density_mean,control_geometry_fraction_mean,control_geometry_fraction_std,control_geometry_fraction_min,control_geometry_fraction_max,control_narrow_gap_fraction_mean,control_narrow_gap_fraction_std,control_narrow_gap_fraction_min,control_narrow_gap_fraction_max,control_thin_line_fraction_mean,control_thin_line_fraction_std,control_thin_line_fraction_min,control_thin_line_fraction_max,control_boundary_proximity_mean_mean,control_boundary_proximity_mean_std,control_boundary_proximity_mean_min,control_boundary_proximity_mean_max,control_junction_recall_mean,control_junction_recall_std,control_junction_recall_min,control_junction_recall_max,control_junction_density_per_kpx_mean,control_junction_density_per_kpx_std,control_junction_density_per_kpx_min,control_junction_density_per_kpx_max,control_corner_recall_mean,control_corner_recall_std,control_corner_recall_min,control_corner_recall_max,control_corner_density_per_kpx_mean,control_corner_density_per_kpx_std,control_corner_density_per_kpx_min,control_corner_density_per_kpx_max,control_local_density_mean_mean,control_local_density_mean_std,control_local_density_mean_min,control_local_density_mean_max
iccad5,HSCAD50,TP,HS,HS,layercam,20,10035,10035,10240,30,10,0.0425,3,46,0.2853,0.228,0.0758,4.745,1.0,2.093,0.2224,13.254,0.2876,0.2373,0.0463,0.1474,0.3389,0.1899,0.0257,0.1439,0.2436,0.0616,0.0088,0.0468,0.0797,6.016,0.8852,4.369,7.629,0.2667,0.4422,0.0,1.0,0.5469,0.907,0.0,2.051,0.2027,0.0787,0.0217,0.4181,11.8358,4.5944,1.27,24.414,0.2374,0.0365,0.1613,0.3067
iccad5,HSCAD50,TP,HS,HS,occlusion,20,10035,10035,10240,30,10,0.0425,3,46,0.2853,0.228,0.0758,4.745,1.0,2.093,0.2224,13.254,0.2876,0.2373,0.0463,0.1474,0.3389,0.1899,0.0257,0.1439,0.2436,0.0616,0.0088,0.0468,0.0797,6.016,0.8852,4.369,7.629,0.2667,0.4422,0.0,1.0,0.5469,0.907,0.0,2.051,0.2027,0.0787,0.0217,0.4181,11.8358,4.5944,1.27,24.414,0.2374,0.0365,0.1613,0.3067
iccad5,HSCAD50,TP,HS,HS,gradcam,30,15053,15053,15360,30,10,0.0425,3,46,0.2762,0.2273,0.0724,4.665,1.0,1.395,0.5418,21.524,0.2663,0.2286,0.0273,0.1646,0.2742,0.1858,0.0159,0.1566,0.2115,0.0599,0.0059,0.049,0.0691,6.0821,0.6007,5.104,7.306,0.2333,0.423,0.0,1.0,0.319,0.5782,0.0,1.367,0.314,0.0869,0.1104,0.4632,12.2244,3.3843,4.297,18.034,0.2287,0.0243,0.1604,0.2688
iccad5,HSCAD50,TP,HS,HS,gradcam_plus,30,15053,15053,15360,30,10,0.0425,3,46,0.2762,0.2273,0.0724,4.665,1.0,1.395,0.5418,21.524,0.2663,0.2286,0.0273,0.1646,0.2742,0.1858,0.0159,0.1566,0.2115,0.0599,0.0059,0.049,0.0691,6.0821,0.6007,5.104,7.306,0.2333,0.423,0.0,1.0,0.319,0.5782,0.0,1.367,0.314,0.0869,0.1104,0.4632,12.2244,3.3843,4.297,18.034,0.2287,0.0243,0.1604,0.2688
iccad5,HSCAD50,TP,HS,HS,layercam,30,15053,15053,15360,30,10,0.0425,3,46,0.2762,0.2273,0.0724,4.665,1.0,1.395,0.5418,21.524,0.2663,0.2286,0.0273,0.1646,0.2742,0.1858,0.0159,0.1566,0.2115,0.0599,0.0059,0.049,0.0691,6.0821,0.6007,5.104,7.306,0.2333,0.423,0.0,1.0,0.319,0.5782,0.0,1.367,0.314,0.0869,0.1104,0.4632,12.2244,3.3843,4.297,18.034,0.2287,0.0243,0.1604,0.2688
iccad5,HSCAD50,TP,HS,HS,occlusion,30,15053,15053,15360,30,10,0.0425,3,46,0.2762,0.2273,0.0724,4.665,1.0,1.395,0.5418,21.524,0.2663,0.2286,0.0273,0.1646,0.2742,0.1858,0.0159,0.1566,0.2115,0.0599,0.0059,0.049,0.0691,6.0821,0.6007,5.104,7.306,0.2333,0.423,0.0,1.0,0.319,0.5782,0.0,1.367,0.314,0.0869,0.1104,0.4632,12.2244,3.3843,4.297,18.034,0.2287,0.0243,0.1604,0.2688
iccad5,HSCAD51,TP,HS,HS,gradcam,10,5018,5018,5120,30,14,0.0344,4,66,0.3462,0.2395,0.0801,3.826,0.625,2.989,0.1166,19.928,0.3202,0.2713,0.0684,0.1711,0.4336,0.2111,0.0416,0.1404,0.3047,0.0675,0.0149,0.0469,0.1016,5.8516,1.5943,2.721,8.581,0.1667,0.3727,0.0,1.0,0.7813,1.7471,0.0,4.688,0.1223,0.0417,0.0315,0.2028,20.4882,6.9904,5.273,33.984,0.2692,0.0555,0.155,0.3846
iccad5,HSCAD51,TP,HS,HS,gradcam_plus,10,5018,5018,5120,30,14,0.0344,4,66,0.3462,0.2395,0.0801,3.826,0.625,2.989,0.1166,19.928,0.3202,0.2713,0.0684,0.1711,0.4336,0.2111,0.0416,0.1404,0.3047,0.0675,0.0149,0.0469,0.1016,5.8516,1.5943,2.721,8.581,0.1667,0.3727,0.0,1.0,0.7813,1.7471,0.0,4.688,0.1223,0.0417,0.0315,0.2028,20.4882,6.9904,5.273,33.984,0.2692,0.0555,0.155,0.3846
iccad5,HSCAD51,TP,HS,HS,layercam,10,5018,5018,5120,30,14,0.0344,4,66,0.3462,0.2395,0.0801,3.826,0.625,2.989,0.1166,19.928,0.3202,0.2713,0.0684,0.1711,0.4336,0.2111,0.0416,0.1404,0.3047,0.0675,0.0149,0.0469,0.1016,5.8516,1.5943,2.721,8.581,0.1667,0.3727,0.0,1.0,0.7813,1.7471,0.0,4.688,0.1223,0.0417,0.0315,0.2028,20.4882,6.9904,5.273,33.984,0.2692,0.0555,0.155,0.3846
iccad5,HSCAD51,TP,HS,HS,occlusion,10,5018,5018,5120,30,14,0.0344,4,66,0.3462,0.2395,0.0801,3.826,0.625,2.989,0.1166,19.928,0.3202,0.2713,0.0684,0.1711,0.4336,0.2111,0.0416,0.1404,0.3047,0.0675,0.0149,0.0469,0.1016,5.8516,1.5943,2.721,8.581,0.1667,0.3727,0.0,1.0,0.7813,1.7471,0.0,4.688,0.1223,0.0417,0.0315,0.2028,20.4882,6.9904,5.273,33.984,0.2692,0.0555,0.155,0.3846
iccad5,HSCAD51,TP,HS,HS,gradcam,20,10035,10035,10240,30,14,0.0344,4,66,0.3286,0.2399,0.0796,4.235,0.625,1.495,0.2786,23.817,0.3115,0.2804,0.0445,0.1855,0.3619,0.2118,0.0221,0.177,0.2622,0.0686,0.0099,0.0474,0.0863,5.9022,1.0381,3.834,8.445,0.1667,0.3727,0.0,1.0,0.3907,0.8736,0.0,2.344,0.1941,0.0799,0.0653,0.3636,16.263,6.6936,5.469,30.469,0.2768,0.0308,0.2126,0.3398
iccad5,HSCAD51,TP,HS,HS,gradcam_plus,20,10035,10035,10240,30,14,0.0344,4,66,0.3286,0.2399,0.0796,4.235,0.625,1.495,0.2786,23.817,0.3115,0.2804,0.0445,0.1855,0.3619,0.2118,0.0221,0.177,0.2622,0.0686,0.0099,0.0474,0.0863,5.9022,1.0381,3.834,8.445,0.1667,0.3727,0.0,1.0,0.3907,0.8736,0.0,2.344,0.1941,0.0799,0.0653,0.3636,16.263,6.6936,5.469,30.469,0.2768,0.0308,0.2126,0.3398
iccad5,HSCAD51,TP,HS,HS,layercam,20,10035,10035,10240,30,14,0.0344,4,66,0.3286,0.2399,0.0796,4.235,0.625,1.495,0.2786,23.817,0.3115,0.2804,0.0445,0.1855,0.3619,0.2118,0.0221,0.177,0.2622,0.0686,0.0099,0.0474,0.0863,5.9022,1.0381,3.834,8.445,0.1667,0.3727,0.0,1.0,0.3907,0.8736,0.0,2.344,0.1941,0.0799,0.0653,0.3636,16.263,6.6936,5.469,30.469,0.2768,0.0308,0.2126,0.3398
iccad5,HSCAD51,TP,HS,HS,occlusion,20,10035,10035,10240,30,14,0.0344,4,66,0.3286,0.2399,0.0796,4.235,0.625,1.495,0.2786,23.817,0.3115,0.2804,0.0445,0.1855,0.3619,0.2118,0.0221,0.177,0.2622,0.0686,0.0099,0.0474,0.0863,5.9022,1.0381,3.834,8.445,0.1667,0.3727,0.0,1.0,0.3907,0.8736,0.0,2.344,0.1941,0.0799,0.0653,0.3636,16.263,6.6936,5.469,30.469,0.2768,0.0308,0.2126,0.3398
iccad5,HSCAD51,TP,HS,HS,gradcam,30,15053,15053,15360,30,14,0.0344,4,66,0.2979,0.2297,0.0747,4.662,0.625,0.996,0.4907,27.968,0.2851,0.2708,0.0319,0.2069,0.3475,0.2081,0.0173,0.1751,0.2447,0.0666,0.007,0.0533,0.0831,5.8471,0.8305,4.295,7.518,0.4,0.4899,0.0,1.0,0.6248,0.7652,0.0,1.562,0.3136,0.0579,0.1725,0.4359,17.5173,3.2364,9.635,24.349,0.2714,0.0237,0.2254,0.3186
iccad5,HSCAD51,TP,HS,HS,gradcam_plus,30,15053,15053,15360,30,14,0.0344,4,66,0.2979,0.2297,0.0747,4.662,0.625,0.996,0.4907,27.968,0.2851,0.2708,0.0319,0.2069,0.3475,0.2081,0.0173,0.1751,0.2447,0.0666,0.007,0.0533,0.0831,5.8471,0.8305,4.295,7.518,0.4,0.4899,0.0,1.0,0.6248,0.7652,0.0,1.562,0.3136,0.0579,0.1725,0.4359,17.5173,3.2364,9.635,24.349,0.2714,0.0237,0.2254,0.3186
iccad5,HSCAD51,TP,HS,HS,layercam,30,15053,15053,15360,30,14,0.0344,4,66,0.2979,0.2297,0.0747,4.662,0.625,0.996,0.4907,27.968,0.2851,0.2708,0.0319,0.2069,0.3475,0.2081,0.0173,0.1751,0.2447,0.0666,0.007,0.0533,0.0831,5.8471,0.8305,4.295,7.518,0.4,0.4899,0.0,1.0,0.6248,0.7652,0.0,1.562,0.3136,0.0579,0.1725,0.4359,17.5173,3.2364,9.635,24.349,0.2714,0.0237,0.2254,0.3186
iccad5,HSCAD51,TP,HS,HS,occlusion,30,15053,15053,15360,30,14,0.0344,4,66,0.2979,0.2297,0.0747,4.662,0.625,0.996,0.4907,27.968,0.2851,0.2708,0.0319,0.2069,0.3475,0.2081,0.0173,0.1751,0.2447,0.0666,0.007,0.0533,0.0831,5.8471,0.8305,4.295,7.518,0.4,0.4899,0.0,1.0,0.6248,0.7652,0.0,1.562,0.3136,0.0579,0.1725,0.4359,17.5173,3.2364,9.635,24.349,0.2714,0.0237,0.2254,0.3186
iccad5,HSCAD510,TP,HS,HS,gradcam,10,5018,5018,5120,30,9,0.0405,0,61,0.2995,0.1811,0.065,8.654,0.0,0.0,0.087,13.75,0.2837,0.226,0.0642,0.0652,0.3346,0.1667,0.0429,0.0588,0.249,0.0548,0.0142,0.0178,0.0779,10.9152,5.2014,4.481,22.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072,0.0506,0.0328,0.2257,16.6014,7.834,5.078,34.961,0.221,0.0573,0.0717,0.313
iccad5,HSCAD510,TP,HS,HS,gradcam_plus,10,5018,5018,5120,30,9,0.0405,0,61,0.2995,0.1811,0.065,8.654,0.0,0.0,0.087,13.75,0.2837,0.226,0.0642,0.0652,0.3346,0.1667,0.0429,0.0588,0.249,0.0548,0.0142,0.0178,0.0779,10.9152,5.2014,4.481,22.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072,0.0506,0.0328,0.2257,16.6014,7.834,5.078,34.961,0.221,0.0573,0.0717,0.313
iccad5,HSCAD510,TP,HS,HS,layercam,10,5018,5018,5120,30,9,0.0405,0,61,0.2995,0.1811,0.065,8.654,0.0,0.0,0.087,13.75,0.2837,0.226,0.0642,0.0652,0.3346,0.1667,0.0429,0.0588,0.249,0.0548,0.0142,0.0178,0.0779,10.9152,5.2014,4.481,22.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072,0.0506,0.0328,0.2257,16.6014,7.834,5.078,34.961,0.221,0.0573,0.0717,0.313
iccad5,HSCAD510,TP,HS,HS,occlusion,10,5018,5018,5120,30,9,0.0405,0,61,0.2995,0.1811,0.065,8.654,0.0,0.0,0.087,13.75,0.2837,0.226,0.0642,0.0652,0.3346,0.1667,0.0429,0.0588,0.249,0.0548,0.0142,0.0178,0.0779,10.9152,5.2014,4.481,22.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072,0.0506,0.0328,0.2257,16.6014,7.834,5.078,34.961,0.221,0.0573,0.0717,0.313
iccad5,HSCAD510,TP,HS,HS,gradcam,20,10035,10035,10240,30,9,0.0405,0,61,0.2979,0.222,0.08,8.054,0.0,0.0,0.2522,19.93,0.3033,0.2254,0.0569,0.1143,0.3559,0.1737,0.0394,0.0969,0.2667,0.0555,0.0134,0.0277,0.0873,10.2947,3.7456,3.616,21.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0615,0.1274,0.3607,16.2988,4.7619,9.863,27.93,0.2283,0.0477,0.1324,0.3517
iccad5,HSCAD510,TP,HS,HS,gradcam_plus,20,10035,10035,10240,30,9,0.0405,0,61,0.2979,0.222,0.08,8.054,0.0,0.0,0.2522,19.93,0.3033,0.2254,0.0569,0.1143,0.3559,0.1737,0.0394,0.0969,0.2667,0.0555,0.0134,0.0277,0.0873,10.2947,3.7456,3.616,21.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0615,0.1274,0.3607,16.2988,4.7619,9.863,27.93,0.2283,0.0477,0.1324,0.3517
iccad5,HSCAD510,TP,HS,HS,layercam,20,10035,10035,10240,30,9,0.0405,0,61,0.2979,0.222,0.08,8.054,0.0,0.0,0.2522,19.93,0.3033,0.2254,0.0569,0.1143,0.3559,0.1737,0.0394,0.0969,0.2667,0.0555,0.0134,0.0277,0.0873,10.2947,3.7456,3.616,21.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0615,0.1274,0.3607,16.2988,4.7619,9.863,27.93,0.2283,0.0477,0.1324,0.3517
iccad5,HSCAD510,TP,HS,HS,occlusion,20,10035,10035,10240,30,9,0.0405,0,61,0.2979,0.222,0.08,8.054,0.0,0.0,0.2522,19.93,0.3033,0.2254,0.0569,0.1143,0.3559,0.1737,0.0394,0.0969,0.2667,0.0555,0.0134,0.0277,0.0873,10.2947,3.7456,3.616,21.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0615,0.1274,0.3607,16.2988,4.7619,9.863,27.93,0.2283,0.0477,0.1324,0.3517
iccad5,HSCAD510,TP,HS,HS,gradcam,30,15053,15053,15360,30,9,0.0405,0,61,0.2993,0.2101,0.0709,8.175,0.0,0.0,0.4855,25.576,0.2821,0.2247,0.0268,0.1636,0.2666,0.1679,0.0202,0.1202,0.2001,0.0546,0.0066,0.0393,0.0648,10.5552,2.0925,7.346,16.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995,0.0735,0.1438,0.454,15.46,3.7933,7.422,23.438,0.2225,0.0243,0.1705,0.2658
iccad5,HSCAD510,TP,HS,HS,gradcam_plus,30,15053,15053,15360,30,9,0.0405,0,61,0.2993,0.2101,0.0709,8.175,0.0,0.0,0.4855,25.576,0.2821,0.2247,0.0268,0.1636,0.2666,0.1679,0.0202,0.1202,0.2001,0.0546,0.0066,0.0393,0.0648,10.5552,2.0925,7.346,16.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995,0.0735,0.1438,0.454,15.46,3.7933,7.422,23.438,0.2225,0.0243,0.1705,0.2658
iccad5,HSCAD510,TP,HS,HS,layercam,30,15053,15053,15360,30,9,0.0405,0,61,0.2993,0.2101,0.0709,8.175,0.0,0.0,0.4855,25.576,0.2821,0.2247,0.0268,0.1636,0.2666,0.1679,0.0202,0.1202,0.2001,0.0546,0.0066,0.0393,0.0648,10.5552,2.0925,7.346,16.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995,0.0735,0.1438,0.454,15.46,3.7933,7.422,23.438,0.2225,0.0243,0.1705,0.2658
iccad5,HSCAD510,TP,HS,HS,occlusion,30,15053,15053,15360,30,9,0.0405,0,61,0.2993,0.2101,0.0709,8.175,0.0,0.0,0.4855,25.576,0.2821,0.2247,0.0268,0.1636,0.2666,0.1679,0.0202,0.1202,0.2001,0.0546,0.0066,0.0393,0.0648,10.5552,2.0925,7.346,16.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995,0.0735,0.1438,0.454,15.46,3.7933,7.422,23.438,0.2225,0.0243,0.1705,0.2658
iccad5,NHSCAD510_1,TN,NHS,NHS,gradcam,10,5018,5018,5120,30,7,0.0403,4,31,0.2415,0.2156,0.0538,6.465,0.0,0.0,0.0,0.0,0.2379,0.1791,0.0562,0.0777,0.3004,0.1883,0.0491,0.074,0.2635,0.0464,0.0144,0.0137,0.0709,9.4235,3.2191,4.655,15.136,0.1458,0.1741,0.0,0.375,0.6837,0.816,0.0,1.758,0.0913,0.0621,0.0,0.2233,7.1874,4.8905,0.0,17.578,0.1743,0.0434,0.0946,0.2759
iccad5,NHSCAD510_1,TN,NHS,NHS,gradcam_plus,10,5018,5018,5120,30,7,0.0403,4,31,0.2415,0.2156,0.0538,6.465,0.0,0.0,0.0,0.0,0.2379,0.1791,0.0562,0.0777,0.3004,0.1883,0.0491,0.074,0.2635,0.0464,0.0144,0.0137,0.0709,9.4235,3.2191,4.655,15.136,0.1458,0.1741,0.0,0.375,0.6837,0.816,0.0,1.758,0.0913,0.0621,0.0,0.2233,7.1874,4.8905,0.0,17.578,0.1743,0.0434,0.0946,0.2759
iccad5,NHSCAD510_1,TN,NHS,NHS,layercam,10,5018,5018,5120,30,7,0.0403,4,31,0.2316,0.4071,0.0821,3.433,0.0417,0.199,0.2283,18.334,0.255,0.1791,0.0562,0.0777,0.3004,0.1883,0.0491,0.074,0.2635,0.0464,0.0144,0.0137,0.0709,9.4235,3.2191,4.655,15.136,0.1458,0.1741,0.0,0.375,0.6837,0.816,0.0,1.758,0.0913,0.0621,0.0,0.2233,7.1874,4.8905,0.0,17.578,0.1743,0.0434,0.0946,0.2759
iccad5,NHSCAD510_1,TN,NHS,NHS,occlusion,10,5018,5018,5120,30,7,0.0403,4,31,0.3521,0.2658,0.067,4.314,0.0,0.0,0.134,10.761,0.2863,0.1791,0.0562,0.0777,0.3004,0.1883,0.0491,0.074,0.2635,0.0464,0.0144,0.0137,0.0709,9.4235,3.2191,4.655,15.136,0.1458,0.1741,0.0,0.375,0.6837,0.816,0.0,1.758,0.0913,0.0621,0.0,0.2233,7.1874,4.8905,0.0,17.578,0.1743,0.0434,0.0946,0.2759
iccad5,NHSCAD510_1,TN,NHS,NHS,gradcam,20,10035,10035,10240,30,7,0.0403,4,31,0.2156,0.2052,0.0507,7.076,0.0,0.0,0.0447,1.794,0.2149,0.169,0.0252,0.1121,0.2354,0.1756,0.0226,0.1319,0.2208,0.0416,0.0064,0.0277,0.0533,9.4333,1.1389,6.546,11.507,0.25,0.2372,0.0,0.875,0.586,0.5559,0.0,2.051,0.2064,0.0832,0.0645,0.4243,8.1218,3.2747,2.539,16.699,0.1722,0.0212,0.1358,0.2317
iccad5,NHSCAD510_1,TN,NHS,NHS,gradcam_plus,20,10035,10035,10240,30,7,0.0403,4,31,0.2156,0.2052,0.0507,7.076,0.0,0.0,0.0447,1.794,0.2149,0.169,0.0252,0.1121,0.2354,0.1756,0.0226,0.1319,0.2208,0.0416,0.0064,0.0277,0.0533,9.4333,1.1389,6.546,11.507,0.25,0.2372,0.0,0.875,0.586,0.5559,0.0,2.051,0.2064,0.0832,0.0645,0.4243,8.1218,3.2747,2.539,16.699,0.1722,0.0212,0.1358,0.2317
iccad5,NHSCAD510_1,TN,NHS,NHS,layercam,20,10035,10035,10240,30,7,0.0403,4,31,0.2257,0.3169,0.0718,4.704,0.5417,1.295,0.3921,15.745,0.2328,0.169,0.0252,0.1121,0.2354,0.1756,0.0226,0.1319,0.2208,0.0416,0.0064,0.0277,0.0533,9.4333,1.1389,6.546,11.507,0.25,0.2372,0.0,0.875,0.586,0.5559,0.0,2.051,0.2064,0.0832,0.0645,0.4243,8.1218,3.2747,2.539,16.699,0.1722,0.0212,0.1358,0.2317
iccad5,NHSCAD510_1,TN,NHS,NHS,occlusion,20,10035,10035,10240,30,7,0.0403,4,31,0.2723,0.2221,0.0577,6.492,0.375,0.897,0.3002,12.058,0.2379,0.169,0.0252,0.1121,0.2354,0.1756,0.0226,0.1319,0.2208,0.0416,0.0064,0.0277,0.0533,9.4333,1.1389,6.546,11.507,0.25,0.2372,0.0,0.875,0.586,0.5559,0.0,2.051,0.2064,0.0832,0.0645,0.4243,8.1218,3.2747,2.539,16.699,0.1722,0.0212,0.1358,0.2317
iccad5,NHSCAD510_1,TN,NHS,NHS,gradcam,30,15053,15053,15360,30,7,0.0403,4,31,0.2039,0.2133,0.0523,6.933,0.0,0.0,0.4789,12.821,0.1995,0.1731,0.0238,0.123,0.2148,0.184,0.0178,0.1421,0.2245,0.0439,0.0053,0.0297,0.0553,8.7288,1.0418,6.813,10.709,0.325,0.2512,0.0,0.875,0.5079,0.3927,0.0,1.367,0.2605,0.0911,0.0422,0.4342,6.8338,2.3903,1.107,11.393,0.1772,0.0197,0.1418,0.2207
iccad5,NHSCAD510_1,TN,NHS,NHS,gradcam_plus,30,15053,15053,15360,30,7,0.0403,4,31,0.2039,0.2133,0.0523,6.933,0.0,0.0,0.4789,12.821,0.1995,0.1731,0.0238,0.123,0.2148,0.184,0.0178,0.1421,0.2245,0.0439,0.0053,0.0297,0.0553,8.7288,1.0418,6.813,10.709,0.325,0.2512,0.0,0.875,0.5079,0.3927,0.0,1.367,0.2605,0.0911,0.0422,0.4342,6.8338,2.3903,1.107,11.393,0.1772,0.0197,0.1418,0.2207
iccad5,NHSCAD510_1,TN,NHS,NHS,layercam,30,15053,15053,15360,30,7,0.0403,4,31,0.2152,0.2738,0.062,5.633,0.8333,1.329,0.5782,15.479,0.2186,0.1731,0.0238,0.123,0.2148,0.184,0.0178,0.1421,0.2245,0.0439,0.0053,0.0297,0.0553,8.7288,1.0418,6.813,10.709,0.325,0.2512,0.0,0.875,0.5079,0.3927,0.0,1.367,0.2605,0.0911,0.0422,0.4342,6.8338,2.3903,1.107,11.393,0.1772,0.0197,0.1418,0.2207
iccad5,NHSCAD510_1,TN,NHS,NHS,occlusion,30,15053,15053,15360,30,7,0.0403,4,31,0.253,0.2202,0.057,6.714,0.625,0.996,0.3747,10.031,0.2274,0.1731,0.0238,0.123,0.2148,0.184,0.0178,0.1421,0.2245,0.0439,0.0053,0.0297,0.0553,8.7288,1.0418,6.813,10.709,0.325,0.2512,0.0,0.875,0.5079,0.3927,0.0,1.367,0.2605,0.0911,0.0422,0.4342,6.8338,2.3903,1.107,11.393,0.1772,0.0197,0.1418,0.2207
iccad5,NHSCAD51000,TN,NHS,NHS,gradcam,10,5018,5018,5120,30,2,0.0344,0,8,0.0825,0.2005,0.0183,58.903,0.0,0.0,0.0,0.0,0.0821,0.0571,0.0374,0.0,0.1688,0.1696,0.0834,0.0,0.3994,0.0131,0.0085,0.0,0.0375,62.4839,20.1938,21.811,100.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917,0.1644,0.0,0.5,1.8619,3.3385,0.0,10.156,0.0602,0.031,0.0,0.1401
iccad5,NHSCAD51000,TN,NHS,NHS,gradcam_plus,10,5018,5018,5120,30,2,0.0344,0,8,0.0825,0.2005,0.0183,58.903,0.0,0.0,0.0,0.0,0.0821,0.0571,0.0374,0.0,0.1688,0.1696,0.0834,0.0,0.3994,0.0131,0.0085,0.0,0.0375,62.4839,20.1938,21.811,100.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917,0.1644,0.0,0.5,1.8619,3.3385,0.0,10.156,0.0602,0.031,0.0,0.1401
iccad5,NHSCAD51000,TN,NHS,NHS,layercam,10,5018,5018,5120,30,2,0.0344,0,8,0.1804,0.5678,0.0399,26.87,0.0,0.0,0.3654,7.573,0.1929,0.0571,0.0374,0.0,0.1688,0.1696,0.0834,0.0,0.3994,0.0131,0.0085,0.0,0.0375,62.4839,20.1938,21.811,100.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917,0.1644,0.0,0.5,1.8619,3.3385,0.0,10.156,0.0602,0.031,0.0,0.1401
iccad5,NHSCAD51000,TN,NHS,NHS,occlusion,10,5018,5018,5120,30,2,0.0344,0,8,0.2654,0.5139,0.0592,5.951,0.0,0.0,0.0481,0.996,0.2189,0.0571,0.0374,0.0,0.1688,0.1696,0.0834,0.0,0.3994,0.0131,0.0085,0.0,0.0375,62.4839,20.1938,21.811,100.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917,0.1644,0.0,0.5,1.8619,3.3385,0.0,10.156,0.0602,0.031,0.0,0.1401
iccad5,NHSCAD51000,TN,NHS,NHS,gradcam,20,10035,10035,10240,30,2,0.0344,0,8,0.0807,0.1975,0.0179,59.337,0.0,0.0,0.0,0.0,0.0808,0.0632,0.0271,0.0,0.1404,0.1837,0.0622,0.075,0.3572,0.0147,0.0062,0.0,0.0324,59.7051,15.9769,21.677,90.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583,0.1988,0.0,0.5,2.6236,2.0188,0.0,5.078,0.0641,0.0224,0.0299,0.1308
iccad5,NHSCAD51000,TN,NHS,NHS,gradcam_plus,20,10035,10035,10240,30,2,0.0344,0,8,0.0807,0.1975,0.0179,59.337,0.0,0.0,0.0,0.0,0.0808,0.0632,0.0271,0.0,0.1404,0.1837,0.0622,0.075,0.3572,0.0147,0.0062,0.0,0.0324,59.7051,15.9769,21.677,90.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583,0.1988,0.0,0.5,2.6236,2.0188,0.0,5.078,0.0641,0.0224,0.0299,0.1308
iccad5,NHSCAD51000,TN,NHS,NHS,layercam,20,10035,10035,10240,30,2,0.0344,0,8,0.1613,0.4705,0.0326,36.956,0.0,0.0,0.5962,6.178,0.1635,0.0632,0.0271,0.0,0.1404,0.1837,0.0622,0.075,0.3572,0.0147,0.0062,0.0,0.0324,59.7051,15.9769,21.677,90.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583,0.1988,0.0,0.5,2.6236,2.0188,0.0,5.078,0.0641,0.0224,0.0299,0.1308
iccad5,NHSCAD51000,TN,NHS,NHS,occlusion,20,10035,10035,10240,30,2,0.0344,0,8,0.2024,0.5492,0.0461,6.658,0.0,0.0,0.4519,4.684,0.2057,0.0632,0.0271,0.0,0.1404,0.1837,0.0622,0.075,0.3572,0.0147,0.0062,0.0,0.0324,59.7051,15.9769,21.677,90.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583,0.1988,0.0,0.5,2.6236,2.0188,0.0,5.078,0.0641,0.0224,0.0299,0.1308
iccad5,NHSCAD51000,TN,NHS,NHS,gradcam,30,15053,15053,15360,30,2,0.0344,0,8,0.0785,0.1992,0.0182,59.531,0.0,0.0,0.5,3.454,0.0756,0.0706,0.0245,0.0186,0.1218,0.1889,0.0489,0.1213,0.2989,0.0161,0.0054,0.0049,0.0275,61.5633,10.4166,38.641,81.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667,0.2134,0.0,0.75,1.8056,1.445,0.0,5.078,0.0702,0.0208,0.0323,0.1172
